,Path,Length,Shruti,Stroke
227,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224257__akshaylaya__dhin-b-039.wav,9217.0,B,dhin
228,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224258__akshaylaya__dhin-b-040.wav,9217.0,B,dhin
229,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224259__akshaylaya__dhin-b-041.wav,9217.0,B,dhin
230,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224260__akshaylaya__dhin-b-042.wav,9729.0,B,dhin
231,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224261__akshaylaya__dhin-b-043.wav,9729.0,B,dhin
232,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224262__akshaylaya__dhin-b-044.wav,4609.0,B,dhin
233,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224263__akshaylaya__dhin-b-045.wav,8961.0,B,dhin
234,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224264__akshaylaya__dhin-b-046.wav,8961.0,B,dhin
235,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224265__akshaylaya__dhin-b-047.wav,9473.0,B,dhin
236,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224266__akshaylaya__dhin-b-048.wav,9729.0,B,dhin
237,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224267__akshaylaya__num-b-001.wav,9473.0,B,num
238,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224268__akshaylaya__num-b-002.wav,9473.0,B,num
239,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224269__akshaylaya__num-b-003.wav,8961.0,B,num
240,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224270__akshaylaya__num-b-004.wav,9217.0,B,num
241,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224271__akshaylaya__num-b-005.wav,8961.0,B,num
242,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224272__akshaylaya__num-b-006.wav,8705.0,B,num
243,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224273__akshaylaya__num-b-007.wav,7937.0,B,num
244,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224274__akshaylaya__num-b-008.wav,9473.0,B,num
245,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224275__akshaylaya__num-b-009.wav,9985.0,B,num
246,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224276__akshaylaya__num-b-010.wav,5377.0,B,num
247,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224277__akshaylaya__num-b-011.wav,5121.0,B,num
248,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224278__akshaylaya__num-b-012.wav,8961.0,B,num
249,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224279__akshaylaya__num-b-013.wav,5121.0,B,num
250,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224280__akshaylaya__num-b-014.wav,5121.0,B,num
251,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224281__akshaylaya__num-b-015.wav,5377.0,B,num
252,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224282__akshaylaya__num-b-016.wav,5633.0,B,num
253,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224283__akshaylaya__num-b-017.wav,9473.0,B,num
254,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224284__akshaylaya__num-b-018.wav,9217.0,B,num
255,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224285__akshaylaya__num-b-019.wav,9473.0,B,num
256,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224286__akshaylaya__num-b-020.wav,4865.0,B,num
257,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224287__akshaylaya__num-b-021.wav,5377.0,B,num
258,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224288__akshaylaya__num-b-022.wav,4609.0,B,num
259,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224289__akshaylaya__num-b-023.wav,17921.0,B,num
260,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224290__akshaylaya__num-b-024.wav,5121.0,B,num
261,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224291__akshaylaya__num-b-025.wav,5121.0,B,num
262,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224292__akshaylaya__num-b-026.wav,5121.0,B,num
263,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224293__akshaylaya__num-b-027.wav,4865.0,B,num
264,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224294__akshaylaya__num-b-028.wav,5377.0,B,num
265,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224295__akshaylaya__num-b-029.wav,4865.0,B,num
266,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224296__akshaylaya__num-b-030.wav,5121.0,B,num
267,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224297__akshaylaya__num-b-031.wav,4609.0,B,num
268,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224298__akshaylaya__num-b-032.wav,3585.0,B,num
269,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224299__akshaylaya__num-b-033.wav,3585.0,B,num
270,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224300__akshaylaya__num-b-034.wav,10753.0,B,num
271,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224301__akshaylaya__num-b-035.wav,4865.0,B,num
272,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224302__akshaylaya__num-b-036.wav,4609.0,B,num
273,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224303__akshaylaya__num-b-037.wav,4609.0,B,num
274,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224304__akshaylaya__num-b-038.wav,4609.0,B,num
275,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224305__akshaylaya__num-b-039.wav,5377.0,B,num
276,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224306__akshaylaya__num-b-040.wav,9217.0,B,num
277,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224307__akshaylaya__num-b-041.wav,9729.0,B,num
278,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224308__akshaylaya__num-b-042.wav,9473.0,B,num
279,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224309__akshaylaya__num-b-043.wav,9473.0,B,num
280,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224310__akshaylaya__num-b-044.wav,4609.0,B,num
281,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224311__akshaylaya__num-b-045.wav,8193.0,B,num
282,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224312__akshaylaya__num-b-046.wav,9473.0,B,num
283,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224313__akshaylaya__num-b-047.wav,9729.0,B,num
284,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224314__akshaylaya__num-b-048.wav,9473.0,B,num
285,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224315__akshaylaya__num-b-049.wav,9985.0,B,num
286,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224316__akshaylaya__num-b-050.wav,4609.0,B,num
287,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224317__akshaylaya__num-b-051.wav,4609.0,B,num
288,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224318__akshaylaya__num-b-052.wav,10241.0,B,num
289,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224319__akshaylaya__num-b-053.wav,10497.0,B,num
290,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224320__akshaylaya__num-b-054.wav,8961.0,B,num
291,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224321__akshaylaya__num-b-055.wav,9217.0,B,num
292,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224322__akshaylaya__num-b-056.wav,4609.0,B,num
293,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224323__akshaylaya__num-b-057.wav,9217.0,B,num
294,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224324__akshaylaya__num-b-058.wav,8961.0,B,num
295,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224325__akshaylaya__num-b-059.wav,9473.0,B,num
296,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224326__akshaylaya__num-b-060.wav,4609.0,B,num
297,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224327__akshaylaya__num-b-061.wav,6145.0,B,num
298,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224328__akshaylaya__num-b-062.wav,6657.0,B,num
299,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224329__akshaylaya__num-b-063.wav,9217.0,B,num
300,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224330__akshaylaya__num-b-064.wav,4609.0,B,num
301,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224331__akshaylaya__num-b-065.wav,9729.0,B,num
302,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224332__akshaylaya__num-b-066.wav,9473.0,B,num
303,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224333__akshaylaya__num-b-067.wav,4609.0,B,num
304,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224334__akshaylaya__num-b-068.wav,9985.0,B,num
305,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224335__akshaylaya__num-b-069.wav,5121.0,B,num
306,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224336__akshaylaya__num-b-070.wav,5377.0,B,num
307,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224337__akshaylaya__num-b-071.wav,5121.0,B,num
308,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224338__akshaylaya__num-b-072.wav,5121.0,B,num
309,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224339__akshaylaya__num-b-073.wav,5121.0,B,num
310,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224340__akshaylaya__num-b-074.wav,5121.0,B,num
311,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224341__akshaylaya__num-b-075.wav,10241.0,B,num
312,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224342__akshaylaya__num-b-076.wav,4865.0,B,num
313,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224343__akshaylaya__num-b-077.wav,5121.0,B,num
314,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224344__akshaylaya__num-b-078.wav,4865.0,B,num
315,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224345__akshaylaya__num-b-079.wav,5121.0,B,num
316,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224346__akshaylaya__num-b-080.wav,3835.0,B,num
317,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224347__akshaylaya__num-b-081.wav,4609.0,B,num
318,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224348__akshaylaya__ta-b-001.wav,8705.0,B,ta
319,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224349__akshaylaya__ta-b-002.wav,17921.0,B,ta
320,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224350__akshaylaya__ta-b-003.wav,4609.0,B,ta
321,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224351__akshaylaya__ta-b-004.wav,4609.0,B,ta
322,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224352__akshaylaya__ta-b-005.wav,4609.0,B,ta
323,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224353__akshaylaya__ta-b-006.wav,4865.0,B,ta
324,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224354__akshaylaya__ta-b-007.wav,4353.0,B,ta
325,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224355__akshaylaya__ta-b-008.wav,4353.0,B,ta
326,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224356__akshaylaya__ta-b-009.wav,4353.0,B,ta
327,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224357__akshaylaya__ta-b-010.wav,4609.0,B,ta
328,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224358__akshaylaya__ta-b-011.wav,4353.0,B,ta
329,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224359__akshaylaya__ta-b-012.wav,4353.0,B,ta
330,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224360__akshaylaya__ta-b-013.wav,17921.0,B,ta
331,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224361__akshaylaya__ta-b-014.wav,4353.0,B,ta
332,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224362__akshaylaya__ta-b-015.wav,4865.0,B,ta
333,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224363__akshaylaya__ta-b-016.wav,4609.0,B,ta
334,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224364__akshaylaya__ta-b-017.wav,4865.0,B,ta
335,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224365__akshaylaya__ta-b-018.wav,4609.0,B,ta
336,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224366__akshaylaya__ta-b-019.wav,4865.0,B,ta
337,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224367__akshaylaya__ta-b-020.wav,4865.0,B,ta
338,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224368__akshaylaya__ta-b-021.wav,4609.0,B,ta
339,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224369__akshaylaya__ta-b-022.wav,4353.0,B,ta
340,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224370__akshaylaya__ta-b-023.wav,4609.0,B,ta
341,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224371__akshaylaya__ta-b-024.wav,4865.0,B,ta
342,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224372__akshaylaya__ta-b-025.wav,4609.0,B,ta
343,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224373__akshaylaya__ta-b-026.wav,4865.0,B,ta
344,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224374__akshaylaya__ta-b-027.wav,4609.0,B,ta
345,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224375__akshaylaya__ta-b-028.wav,4609.0,B,ta
346,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224376__akshaylaya__ta-b-029.wav,4353.0,B,ta
347,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224377__akshaylaya__ta-b-030.wav,4353.0,B,ta
348,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224378__akshaylaya__ta-b-031.wav,4353.0,B,ta
349,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224379__akshaylaya__ta-b-032.wav,4865.0,B,ta
350,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224380__akshaylaya__ta-b-033.wav,4353.0,B,ta
351,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224381__akshaylaya__ta-b-034.wav,4609.0,B,ta
352,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224382__akshaylaya__ta-b-035.wav,4609.0,B,ta
353,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224383__akshaylaya__ta-b-036.wav,4865.0,B,ta
354,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224384__akshaylaya__ta-b-037.wav,4865.0,B,ta
355,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224385__akshaylaya__ta-b-038.wav,4609.0,B,ta
356,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224386__akshaylaya__ta-b-039.wav,4865.0,B,ta
357,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224387__akshaylaya__ta-b-040.wav,4865.0,B,ta
358,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224388__akshaylaya__ta-b-041.wav,4609.0,B,ta
359,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224389__akshaylaya__ta-b-042.wav,4865.0,B,ta
360,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224390__akshaylaya__ta-b-043.wav,5121.0,B,ta
361,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224391__akshaylaya__ta-b-044.wav,4353.0,B,ta
362,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224392__akshaylaya__ta-b-045.wav,4353.0,B,ta
363,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224393__akshaylaya__ta-b-046.wav,4609.0,B,ta
364,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224395__akshaylaya__ta-b-047.wav,4609.0,B,ta
365,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224396__akshaylaya__ta-b-048.wav,4353.0,B,ta
366,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224397__akshaylaya__ta-b-049.wav,4609.0,B,ta
367,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224398__akshaylaya__ta-b-050.wav,4353.0,B,ta
368,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224399__akshaylaya__ta-b-051.wav,4609.0,B,ta
369,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224400__akshaylaya__ta-b-052.wav,4609.0,B,ta
370,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224401__akshaylaya__ta-b-053.wav,5121.0,B,ta
371,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224402__akshaylaya__ta-b-054.wav,4609.0,B,ta
372,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224403__akshaylaya__ta-b-055.wav,4609.0,B,ta
373,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224404__akshaylaya__ta-b-056.wav,2305.0,B,ta
374,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224405__akshaylaya__ta-b-057.wav,4865.0,B,ta
375,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224406__akshaylaya__ta-b-058.wav,4609.0,B,ta
376,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224407__akshaylaya__ta-b-059.wav,4609.0,B,ta
377,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224408__akshaylaya__ta-b-060.wav,4865.0,B,ta
378,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224409__akshaylaya__ta-b-061.wav,5121.0,B,ta
379,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224410__akshaylaya__ta-b-062.wav,4865.0,B,ta
380,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224411__akshaylaya__ta-b-063.wav,5121.0,B,ta
381,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224412__akshaylaya__ta-b-064.wav,4609.0,B,ta
382,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224413__akshaylaya__ta-b-065.wav,4609.0,B,ta
383,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224414__akshaylaya__ta-b-066.wav,9729.0,B,ta
384,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224415__akshaylaya__ta-b-067.wav,4609.0,B,ta
385,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224416__akshaylaya__ta-b-068.wav,4609.0,B,ta
386,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224417__akshaylaya__ta-b-069.wav,5377.0,B,ta
387,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224418__akshaylaya__ta-b-070.wav,4609.0,B,ta
388,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224419__akshaylaya__ta-b-071.wav,4609.0,B,ta
389,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224420__akshaylaya__ta-b-072.wav,4353.0,B,ta
390,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224421__akshaylaya__ta-b-073.wav,4609.0,B,ta
391,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224422__akshaylaya__ta-b-074.wav,4353.0,B,ta
392,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224423__akshaylaya__ta-b-075.wav,4609.0,B,ta
393,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224424__akshaylaya__ta-b-076.wav,4609.0,B,ta
394,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224425__akshaylaya__ta-b-077.wav,4609.0,B,ta
395,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224426__akshaylaya__ta-b-078.wav,4353.0,B,ta
396,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224427__akshaylaya__ta-b-079.wav,4353.0,B,ta
397,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224428__akshaylaya__ta-b-080.wav,4865.0,B,ta
398,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224429__akshaylaya__ta-b-081.wav,4609.0,B,ta
399,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224430__akshaylaya__ta-b-082.wav,4609.0,B,ta
400,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224431__akshaylaya__ta-b-083.wav,2049.0,B,ta
401,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224432__akshaylaya__ta-b-084.wav,4609.0,B,ta
402,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224433__akshaylaya__ta-b-085.wav,4097.0,B,ta
403,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224434__akshaylaya__ta-b-086.wav,9729.0,B,ta
404,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224435__akshaylaya__ta-b-087.wav,4609.0,B,ta
405,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224436__akshaylaya__ta-b-088.wav,4609.0,B,ta
406,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224437__akshaylaya__ta-b-089.wav,4353.0,B,ta
407,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224438__akshaylaya__ta-b-090.wav,4353.0,B,ta
408,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224439__akshaylaya__ta-b-091.wav,5121.0,B,ta
409,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224440__akshaylaya__ta-b-092.wav,4609.0,B,ta
410,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224441__akshaylaya__ta-b-093.wav,9217.0,B,ta
411,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224442__akshaylaya__ta-b-094.wav,4609.0,B,ta
412,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224443__akshaylaya__ta-b-095.wav,4353.0,B,ta
413,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224444__akshaylaya__ta-b-096.wav,4353.0,B,ta
414,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224445__akshaylaya__ta-b-097.wav,4353.0,B,ta
415,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224446__akshaylaya__ta-b-098.wav,4353.0,B,ta
416,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224447__akshaylaya__ta-b-099.wav,9473.0,B,ta
417,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224448__akshaylaya__ta-b-100.wav,4609.0,B,ta
418,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224449__akshaylaya__ta-b-101.wav,4353.0,B,ta
419,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224450__akshaylaya__ta-b-102.wav,18433.0,B,ta
420,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224451__akshaylaya__ta-b-103.wav,4609.0,B,ta
421,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224452__akshaylaya__ta-b-104.wav,4865.0,B,ta
422,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224453__akshaylaya__ta-b-105.wav,6401.0,B,ta
423,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224454__akshaylaya__ta-b-106.wav,4865.0,B,ta
424,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224455__akshaylaya__ta-b-107.wav,4353.0,B,ta
425,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224456__akshaylaya__ta-b-108.wav,4865.0,B,ta
426,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224457__akshaylaya__ta-b-109.wav,4609.0,B,ta
427,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224458__akshaylaya__ta-b-110.wav,4353.0,B,ta
428,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224459__akshaylaya__ta-b-111.wav,5121.0,B,ta
429,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224460__akshaylaya__ta-b-112.wav,9473.0,B,ta
430,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224461__akshaylaya__ta-b-113.wav,18433.0,B,ta
431,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224462__akshaylaya__ta-b-114.wav,4609.0,B,ta
432,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224463__akshaylaya__ta-b-115.wav,9473.0,B,ta
433,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224464__akshaylaya__ta-b-116.wav,4609.0,B,ta
434,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224465__akshaylaya__ta-b-117.wav,4353.0,B,ta
435,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224466__akshaylaya__ta-b-118.wav,4865.0,B,ta
436,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224467__akshaylaya__ta-b-119.wav,4865.0,B,ta
437,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224468__akshaylaya__ta-b-120.wav,4609.0,B,ta
438,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224469__akshaylaya__ta-b-121.wav,4609.0,B,ta
439,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224470__akshaylaya__ta-b-122.wav,4865.0,B,ta
440,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224471__akshaylaya__ta-b-123.wav,4865.0,B,ta
441,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224472__akshaylaya__ta-b-124.wav,17665.0,B,ta
442,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224473__akshaylaya__ta-b-125.wav,4353.0,B,ta
443,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224474__akshaylaya__ta-b-126.wav,4609.0,B,ta
444,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224475__akshaylaya__ta-b-127.wav,4609.0,B,ta
445,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224476__akshaylaya__ta-b-128.wav,4609.0,B,ta
446,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224477__akshaylaya__ta-b-129.wav,4865.0,B,ta
447,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224478__akshaylaya__ta-b-130.wav,4609.0,B,ta
448,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224479__akshaylaya__ta-b-131.wav,4609.0,B,ta
449,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224480__akshaylaya__ta-b-132.wav,4353.0,B,ta
450,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224481__akshaylaya__ta-b-133.wav,4353.0,B,ta
451,/content/gdrive/My Drive/mridangam_stroke_1.0/B/224482__akshaylaya__ta-b-134.wav,4097.0,B,ta
